,0
702,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O
703,NC(=O)c1ccc(I)c([N+](=O)[O-])c1
704,COc1ccc(C(=O)CC2(O)C(=O)Nc3c(Cl)ccc(Cl)c32)cc1
705,CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1
706,O=C(NC1CCOCC1)c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1
707,Nc1nc(OCc2ccccc2)c2[nH]cnc2n1
708,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1
709,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1
710,O=C1Nc2ccccc2C1=C1Nc2ccccc2C1=NO
711,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2
712,O=C1NC(=O)C(=Cc2ccc3nccnc3c2)S1
713,c1ccc(CNc2ncnc3ccccc23)cc1
714,CC(=O)Nc1ccc(CNc2ncnc3ccc(-c4c(C)noc4C)cc23)cc1
715,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O
716,CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1
717,CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12
718,CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](OC3C[C@H](OC)C(O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
719,CCN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)c3sc4ccccc4c23)CC1
720,CC1CCCC=CC2CC(O)CC2C(O)C=CC(=O)O1
721,CC(C)(C)c1cc(C(=O)C=Cc2ccc(C(=O)O)cc2)cc(C(C)(C)C)c1
722,Cc1[nH]c2ccccc2c1CCNCc1ccc(C=CC(=O)NO)cc1
723,Cc1[nH]c(C=C2C(=O)Nc3cc(-c4ccccc4)ccc32)c(C)c1CCC(=O)O
724,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
725,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1
726,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1
727,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1
728,OCc1ccc(-c2ccc(-c3ccc(CO)s3)o2)s1
729,CC(C)[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
730,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
731,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
732,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1
733,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
734,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]
735,Cc1cc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1ccnc(N2CCN(C3CC3)CC2)c1
736,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
737,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
738,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12
739,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
740,O=C1N[C@@H]2C(=C[C@H](O)[C@@H](O)[C@H]2O)c2cc3c(c(O)c21)OCO3
741,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)NC(C)C)ccc2OC[C@H](C)N(Cc2ccc(-c3ccccn3)cc2)C[C@@H]1C
742,COC(=O)c1ccc2c(c1)NC(=O)C2=C(Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
743,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
744,CO[C@H]1CC(O[C@@H]2C(C)=CC[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)C(=NO)[C@H]4OCC(=CC=C[C@@H]2C)[C@@]34O)O[C@@H](C)C1O
745,Oc1ccc2c3c1OC1c4c(c5ccccc5n4Cc4ccccc4)CC4(O)C(C2)N(CC2CC2)CCC314
746,C=CC(C)(C)c1cc(C=CC(=O)c2ccc(O)cc2)c(OC)cc1O
747,CC(C)CNc1ccnc(NCc2csc(-c3ccccc3)n2)n1
748,O=[N+]([O-])c1ccccc1S(=O)(=O)NCC1CCC(CNCC2CCc3ccccc3C2)CC1
749,Oc1c(I)cc(Cl)c2cccnc12
750,CC(C)C#Cc1ccc([C@H]2[C@@H](CO)N(C(=O)c3cccc(F)c3)[C@H]2C#N)cc1
751,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
752,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1O
753,CN1C2CCC1CC(OC(=O)c1cc(Cl)cc(Cl)c1)C2
754,COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1
755,CCCNC(=O)N(C)C[C@H]1N[C@@H](CO)[C@@H]1c1ccc(C2=CCCCC2)cc1
756,C[C@H]1c2cccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
757,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
758,CC(C)[C@@]12O[C@@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)[C@H]1C[C@H]1O[C@@]13[C@@H]2O
759,Oc1cc2c(c(Cl)c1O)CCNC[C@@H]2c1ccccc1
760,COc1cc(-c2cc(-c3cccc(O)c3)cnc2N)cc(OC)c1OC
761,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1
762,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1
763,O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21
764,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
765,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1
766,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
767,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O
768,NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1
769,COc1ccc(CCCOC(Cn2ccnc2)c2ccc(OC)cc2)cc1
770,COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2C=Cc2cc[n+]([O-])cc2)cc1
771,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
772,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1
773,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1
774,O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1
775,C[C@@H]1C[C@@H](C(=O)O)C2CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@@H]1C
776,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)N=Cc1cnc2ccc(Br)cn12
777,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1
778,COC(=O)C=CC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
779,COc1ccc2cccc(CCNC(C)=O)c2c1
780,CC(C)(C)c1ccc(C=CC(=O)Nc2ccc3c(c2)OCCO3)cc1
781,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1
782,CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1
783,O=c1[nH]c(=O)n(C2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F
784,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
785,Oc1ccc(CCNc2ncnc3ccc(Cl)cc23)cc1
786,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
787,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
788,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)C=Cc4ccccc4)c2O)OC(C)(C)C=C3)c1O
789,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)C6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)C6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
790,CC1=CC23C(=O)C(C=C(COC(=O)c4ccccc4)C(O)C2(O)C1OC(=O)c1ccccc1)C1C(CC3C)C1(C)C
791,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1
792,COC[C@H](NC(=O)c1cnc(C)s1)C(=O)N[C@@H](COC)C(=O)N[C@@H](Cc1ccccc1)C(=O)C1(C)CO1
793,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
794,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
795,CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1
796,CCCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1
797,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
798,CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CN
799,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C
800,O=C(NCc1ccc(Oc2ccccc2)cc1)c1nc(-c2cc(Br)c(O)c(Br)c2)no1
801,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
802,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1
803,CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1
804,Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OCCNC(=O)c3cc4ccccc4o3)cc2)c(C(=O)NO)c1
805,c1cc(-c2sc(-c3ccncc3)c(-c3ccncc3)c2-c2ccncc2)ccn1
806,NS(=O)(=O)c1nn2cc(-c3ccccc3)nc2s1
807,O=C(CCCCCCC(=O)Nc1cccnc1)NO
808,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12
809,COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)CN(C)C(=O)N2
810,O=S(=O)(NCCNCC=Cc1ccc(Br)cc1)c1cccc2cnccc12
811,CN1CCN(c2ccc3nc(-c4ccc5nc(-c6ccc(O)cc6)[nH]c5c4)[nH]c3c2)CC1
812,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4oc(C(C)C)cc4c3O[C@@H]1CO2
813,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1
814,O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
815,COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC
816,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1
817,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
818,CC(C)(C)c1ccc(S(=O)(=O)NCc2ccc(C(=O)Nc3cccnc3)cc2)cc1
819,COc1ccc(-n2c(SCc3nc(-c4ccc(C)cc4)no3)nnc2-c2ccncc2)cc1
820,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O
821,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C
822,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)CC[C@]12O
823,CCN1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Oc4ccc5c(c4)CC(=O)N5)c3)cc2C(F)(F)F)CC1
824,CCN(Cc1ccccc1)C(=O)Cn1c(=O)n(C)c2cnc(-c3ccccc3)nc21
825,Nc1ccc(-c2nc3ccc(-c4nc5ccc(N)cc5[nH]4)cc3[nH]2)cc1
826,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
827,CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
828,O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2Cc2ccc(Oc3ccccc3)cc2)O1)N1CCc2ccccc2C1
829,CCOc1cc(C(=O)Nc2ccc(Cl)c(-c3nc4ccccc4[nH]3)c2)cc(OCC)c1OCC
830,O=C(COc1c(Cl)cc(Cl)cc1Cl)NN=Cc1ccc[nH]1
831,CCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C
832,CCCCCCCCC=CCCCCCCCC(=O)N[C@@H](CO)Cc1ccc(O)cc1
833,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1
834,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
835,CC(C=CC=C(C)/C=C/C1=C(C)CCCC1(C)C)=CC(=O)O
836,COC(=O)c1ccc(NCc2cc(O)ccc2O)cc1
837,CC(=O)c1cc([N+](=O)[O-])c(Sc2ccc(F)cc2F)s1
838,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O
839,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
840,CC=C1C(=O)CC2C3CCC4=CC(=O)CC[C@@]4(C)C3CC[C@@]12C
841,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
842,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O
843,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(C=Cc3ccc(C(=O)O)cc3)cc21
844,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)C2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O
845,CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](C(C)=C[C@@H]3CC[C@@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
846,C=C1CC[C@H]2[C@@](C)(CC[C@@H](O)[C@@]2(C)CO)[C@H]1CC=C1C(=O)OCC1O
847,O=C1N=C(NCc2cccs2)SC1=Cc1ccc2ncccc2c1
848,N#C[C@@H]1N[C@H](CO)[C@@H]1c1ccc(-c2cccc(F)c2)cc1
849,C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(O1)[C@@H](OC(C)=O)[C@@H](OC(=O)CCN(C)C)[C@H]1C(C)(C)CC[C@H](O)[C@@]12C
850,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
851,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F
852,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
853,Nc1nc2cc(Cl)ccc2o1
854,COc1cc(Br)c(C[N+]2(CCOCCC3CC[C@H]4C[C@@H]3C4(C)C)CCOCC2)cc1OC
855,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21
856,Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3nccnc3c2)n1
857,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
858,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21
859,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
860,C[C@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12
861,c1ccc(-c2nn3c(c2-c2ccnc4cc(OCCN5CCOCC5)ccc24)CCC3)nc1
862,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1
863,CC1(C)C2=[N+]([O-])c3cc4c(cc3C2=C[C@@]23NC(=O)[C@]5(CCCN5C2=O)C[C@@H]13)OCO4
864,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
865,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21
866,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
867,CCC1(c2cnc[nH]2)Cc2ccccc2C1
868,C=CCNc1ncnc2ccc(Br)cc12
869,COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)C1CC1)CC31CCN(Cc2cccc(F)c2)CC1
870,C#C[C@]1(O)CCC2C3CCc4cc(O)ccc4C3CC[C@@]21C
871,COc1cccc(-c2cccc(-c3nc(C(=O)NCC(F)(F)F)cc4c3[C@H](CCO)N([S@@](=O)C(C)(C)C)C4)c2)c1
872,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O
873,NS(=O)(=O)C#Cc1ccccc1
874,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12
875,C#C[C@]1(O)CC[C@@H]2C3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C
876,C=CCNC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
877,CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1
878,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
879,COc1ccc(COc2cc3oc(=O)c4cc(C(C)O)ccc4c3cc2OC)cc1
880,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1
881,CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1
882,CCC(C)C(=O)c1c(O)c(C)c2oc3c(C)c(O)c(C(=O)C(C)CC)c(O)c3c2c1O
883,Cc1cc(C2CCCCC2)n(O)c(=O)c1
884,CCCn1c(SCC(=O)Nc2nc3c(s2)CCCC3)nc2c1c(=O)n(C)c(=O)n2C
885,Clc1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1
886,Cc1ccc2c(c1)Cc1c(C(=O)NN3CCCCC3)nn(-c3ccc(Cl)cc3Cl)c1-2
887,COc1cccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)c1
888,CC(C)ON([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1
889,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
890,COc1cccc(NC(=O)N[C@@H]2C=C[C@H](CC(=O)Nc3ccc(-c4ccccc4)cc3)O[C@H]2CO)c1
891,CCCCc1nc2cc(C=CC(=O)NO)ccc2n1CCN(CC)CC
892,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)NC(C)C)cc2OC[C@H](C)N(C)C[C@H]1C
893,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21
894,N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F
895,COC1(OC)C=CC(=O)C=C1NC(=O)c1ccccc1OC(C)=O
896,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
897,CC(=O)N1CCN(CCOc2ccc(C3CCN(C4=Nn5c(nnc5C(F)(F)F)CC4)CC3)cc2)CC1
898,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O
899,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1
900,c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1
901,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O
902,N#CC(=C1SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1
903,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
904,Cc1ccc(NCCCc2ccccc2)c(N)c1
905,CC12CCC3c4ccc(O)cc4CC(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)C3C1CCC2O
906,CC(C)Oc1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1
907,CC=C1C(=O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
908,C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)c3ccc(-c4nccs4)cc3)c2O[C@@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1
909,C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12
910,CN(C)CC(=O)N1CCCCN2[C@H](C1)[C@H](c1ccc(C=Cc3ccccc3)cc1)[C@@H]2CO
911,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
912,CCC1C=CC=CC[C@H](C)[C@@H](O)[C@](C)(O)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)C=CC(=O)OC2[C@@H](C)C(CC1)OC1(CC[C@@H](C)C(C[C@H](C)O)O1)[C@@H]2C
913,CC(C)OC(=O)c1cn(Cc2c(F)cccc2F)c2sc(-c3ccc(NC(=O)C(C)C)cc3)c(CN(C)Cc3ccccc3)c2c1=O
914,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O
915,COc1ccc(CN(C)C[C@@H]2OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)cc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1
916,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1
917,COC1=CC(c2cc3ccccc3[nH]2)=NC1=Cc1[nH]c(C)cc1C
918,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
919,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1
920,O=C(O)C=Cc1ccc(-c2ccc(O)c(C34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)c2)c(Cl)c1
921,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
922,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1
923,OCCNCCCOc1cccc(Cl)c1Cl
924,CC(C)OC(=O)CCCC=CC[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1C=C[C@@H](O)COc1cccc(C(F)(F)F)c1
925,C=C1/C(=C\C=C2CCC[C@]3(C)[C@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
926,Cc1ccc(NC(=O)COc2ccc(Cl)cc2Cl)c([N+](=O)[O-])c1
927,O=C1NNc2nc(CN3Cc4ccccc4C3)nc3cccc1c23
928,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1
929,O=c1[nH]c(=O)n([C@H]2C[C@H](O)C(CO)O2)cc1I
930,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C
931,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
932,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)CC[C@@]43C)C1CC[C@]2(O)C(=O)CO
933,CCN(C[C@H]1N[C@@H](CO)[C@@H]1c1ccc(-c2ccc(F)cc2)cc1)C(=O)COC
934,COc1ccc(-c2ccc([C@H]3[C@H]4CN(C(=O)Cc5ccncc5)CCCCN4[C@H]3CO)cc2)cc1
935,CCOC(=O)c1cc(-c2ccc(Cl)cc2)nc(O)c1C#N
936,COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1
937,COc1ccccc1NC(=O)N1CCCCN2[C@H](CO)[C@H](c3ccc(-c4cccc(C#N)c4)cc3)[C@H]2C1
938,CCCCC(C=O)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1
939,O=S(=O)(c1cccc2cnccc12)N1CCNCC1
