"","x"
"1091","PBIOA016_A549_24H:O03"
"1092","PBIOA016_A549_24H:O04"
"1093","PBIOA016_A549_24H:O05"
"1094","PBIOA016_A549_24H:O06"
"1095","PBIOA016_A549_24H:O07"
"1096","PBIOA017_A549_24H:A13"
"1097","PBIOA017_A549_24H:A19"
"1098","PBIOA017_A549_24H:B19"
"1099","PBIOA017_A549_24H:C19"
"1100","PBIOA017_A549_24H:C20"
"1101","PBIOA017_A549_24H:C21"
"1102","PBIOA017_A549_24H:C22"
"1103","PBIOA017_A549_24H:C23"
"1104","PBIOA017_A549_24H:C24"
"1105","PBIOA017_A549_24H:G01"
"1106","PBIOA017_A549_24H:G07"
"1107","PBIOA017_A549_24H:G13"
"1108","PBIOA017_A549_24H:G15"
"1109","PBIOA017_A549_24H:G16"
"1110","PBIOA017_A549_24H:G17"
"1111","PBIOA017_A549_24H:G18"
"1112","PBIOA017_A549_24H:H07"
"1113","PBIOA017_A549_24H:I13"
"1114","PBIOA017_A549_24H:I19"
"1115","PBIOA017_A549_24H:K01"
"1116","PBIOA017_A549_24H:K07"
"1117","PBIOA017_A549_24H:K08"
"1118","PBIOA017_A549_24H:K09"
"1119","PBIOA017_A549_24H:K10"
"1120","PBIOA017_A549_24H:K11"
"1121","PBIOA017_A549_24H:K12"
"1122","PBIOA017_A549_24H:N01"
"1123","PBIOA017_A549_24H:N07"
"1124","PBIOA017_A549_24H:N13"
"1125","PBIOA017_A549_24H:O01"
"1126","PBIOA017_A549_24H:O02"
"1127","PBIOA017_A549_24H:O04"
"1128","PBIOA017_A549_24H:O05"
"1129","PBIOA017_A549_24H:O06"
"1130","PBIOA017_A549_24H:O13"
"1131","PBIOA017_A549_24H:P01"
"1132","PBIOA017_A549_24H:P13"
"1133","PBIOA017_A549_24H:P19"
"1134","PBIOA018_A549_24H:A13"
"1135","PBIOA018_A549_24H:A19"
"1136","PBIOA018_A549_24H:B07"
"1137","PBIOA018_A549_24H:C19"
"1138","PBIOA018_A549_24H:C20"
"1139","PBIOA018_A549_24H:C23"
"1140","PBIOA018_A549_24H:C24"
"1141","PBIOA018_A549_24H:E19"
"1142","PBIOA018_A549_24H:F19"
"1143","PBIOA018_A549_24H:G01"
"1144","PBIOA018_A549_24H:G13"
"1145","PBIOA018_A549_24H:G14"
"1146","PBIOA018_A549_24H:G15"
"1147","PBIOA018_A549_24H:G17"
"1148","PBIOA018_A549_24H:G18"
"1149","PBIOA018_A549_24H:H01"
"1150","PBIOA018_A549_24H:H07"
"1151","PBIOA018_A549_24H:H13"
"1152","PBIOA018_A549_24H:H19"
"1153","PBIOA018_A549_24H:I01"
"1154","PBIOA018_A549_24H:I07"
"1155","PBIOA018_A549_24H:J01"
"1156","PBIOA018_A549_24H:J07"
"1157","PBIOA018_A549_24H:K07"
"1158","PBIOA018_A549_24H:K08"
"1159","PBIOA018_A549_24H:K09"
"1160","PBIOA018_A549_24H:K10"
"1161","PBIOA018_A549_24H:K11"
"1162","PBIOA018_A549_24H:K12"
"1163","PBIOA018_A549_24H:L19"
"1164","PBIOA018_A549_24H:M01"
"1165","PBIOA018_A549_24H:M19"
"1166","PBIOA018_A549_24H:N01"
"1167","PBIOA018_A549_24H:O01"
"1168","PBIOA018_A549_24H:O02"
"1169","PBIOA018_A549_24H:O03"
"1170","PBIOA018_A549_24H:O04"
"1171","PBIOA018_A549_24H:O05"
"1172","PBIOA018_A549_24H:O06"
"1173","PBIOA019_A549_24H:C19"
"1174","PBIOA019_A549_24H:C20"
"1175","PBIOA019_A549_24H:C21"
"1176","PBIOA019_A549_24H:C22"
"1177","PBIOA019_A549_24H:C23"
"1178","PBIOA019_A549_24H:C24"
"1179","PBIOA019_A549_24H:D07"
"1180","PBIOA019_A549_24H:D19"
"1181","PBIOA019_A549_24H:F01"
"1182","PBIOA019_A549_24H:G13"
"1183","PBIOA019_A549_24H:G14"
"1184","PBIOA019_A549_24H:G15"
"1185","PBIOA019_A549_24H:G17"
"1186","PBIOA019_A549_24H:G18"
"1187","PBIOA019_A549_24H:I07"
"1188","PBIOA019_A549_24H:K07"
"1189","PBIOA019_A549_24H:K08"
"1190","PBIOA019_A549_24H:K09"
"1191","PBIOA019_A549_24H:K11"
"1192","PBIOA019_A549_24H:K12"
"1193","PBIOA019_A549_24H:K13"
"1194","PBIOA019_A549_24H:K19"
"1195","PBIOA019_A549_24H:L01"
"1196","PBIOA019_A549_24H:L07"
"1197","PBIOA019_A549_24H:L19"
"1198","PBIOA019_A549_24H:M01"
"1199","PBIOA019_A549_24H:M19"
"1200","PBIOA019_A549_24H:N07"
"1201","PBIOA019_A549_24H:O01"
"1202","PBIOA019_A549_24H:O02"
"1203","PBIOA019_A549_24H:O03"
"1204","PBIOA019_A549_24H:O04"
"1205","PBIOA019_A549_24H:O05"
"1206","PBIOA019_A549_24H:O06"
"1207","PBIOA019_A549_24H:P01"
"1208","PBIOA019_A549_24H:P07"
"1209","PBIOA019_A549_24H:P13"
"1210","PBIOA020_A549_24H:A07"
"1211","PBIOA020_A549_24H:B07"
"1212","PBIOA020_A549_24H:B13"
"1213","PBIOA020_A549_24H:C01"
"1214","PBIOA020_A549_24H:C07"
"1215","PBIOA020_A549_24H:C19"
"1216","PBIOA020_A549_24H:C20"
"1217","PBIOA020_A549_24H:C21"
"1218","PBIOA020_A549_24H:C23"
"1219","PBIOA020_A549_24H:C24"
"1220","PBIOA020_A549_24H:E01"
"1221","PBIOA020_A549_24H:E19"
"1222","PBIOA020_A549_24H:F01"
"1223","PBIOA020_A549_24H:F13"
"1224","PBIOA020_A549_24H:G13"
"1225","PBIOA020_A549_24H:G14"
"1226","PBIOA020_A549_24H:G15"
"1227","PBIOA020_A549_24H:G16"
"1228","PBIOA020_A549_24H:G17"
"1229","PBIOA020_A549_24H:G18"
"1230","PBIOA020_A549_24H:H01"
"1231","PBIOA020_A549_24H:K07"
"1232","PBIOA020_A549_24H:K08"
"1233","PBIOA020_A549_24H:K09"
"1234","PBIOA020_A549_24H:K12"
"1235","PBIOA020_A549_24H:O01"
"1236","PBIOA020_A549_24H:O02"
"1237","PBIOA020_A549_24H:O03"
"1238","PBIOA020_A549_24H:O04"
"1239","PBIOA020_A549_24H:O06"
"1240","PBIOA020_A549_24H:O19"
"1241","PBIOA020_A549_24H:P01"
"1242","PBIOA021_A549_24H:B07"
"1243","PBIOA021_A549_24H:B19"
"1244","PBIOA021_A549_24H:C07"
"1245","PBIOA021_A549_24H:C19"
"1246","PBIOA021_A549_24H:C20"
"1247","PBIOA021_A549_24H:C21"
"1248","PBIOA021_A549_24H:C22"
"1249","PBIOA021_A549_24H:C23"
"1250","PBIOA021_A549_24H:C24"
"1251","PBIOA021_A549_24H:G01"
"1252","PBIOA021_A549_24H:G13"
"1253","PBIOA021_A549_24H:G14"
"1254","PBIOA021_A549_24H:G15"
"1255","PBIOA021_A549_24H:G17"
"1256","PBIOA021_A549_24H:G18"
"1257","PBIOA021_A549_24H:I07"
"1258","PBIOA021_A549_24H:K07"
"1259","PBIOA021_A549_24H:K08"
"1260","PBIOA021_A549_24H:K09"
"1261","PBIOA021_A549_24H:K11"
"1262","PBIOA021_A549_24H:K12"
"1263","PBIOA021_A549_24H:K19"
"1264","PBIOA021_A549_24H:O01"
"1265","PBIOA021_A549_24H:O02"
"1266","PBIOA021_A549_24H:O03"
"1267","PBIOA021_A549_24H:O04"
"1268","PBIOA021_A549_24H:O05"
"1269","PBIOA021_A549_24H:O06"
"1270","PBIOA021_A549_24H:P01"
"1271","PBIOA022_A549_24H:B07"
"1272","PBIOA022_A549_24H:C13"
"1273","PBIOA022_A549_24H:C19"
"1274","PBIOA022_A549_24H:C20"
"1275","PBIOA022_A549_24H:C21"
"1276","PBIOA022_A549_24H:C23"
"1277","PBIOA022_A549_24H:C24"
"1278","PBIOA022_A549_24H:D07"
"1279","PBIOA022_A549_24H:D19"
"1280","PBIOA022_A549_24H:E13"
"1281","PBIOA022_A549_24H:E19"
"1282","PBIOA022_A549_24H:F01"
"1283","PBIOA022_A549_24H:F13"
"1284","PBIOA022_A549_24H:F19"
"1285","PBIOA022_A549_24H:G01"
"1286","PBIOA022_A549_24H:G07"
"1287","PBIOA022_A549_24H:G13"
"1288","PBIOA022_A549_24H:G14"
"1289","PBIOA022_A549_24H:G15"
"1290","PBIOA022_A549_24H:G17"
"1291","PBIOA022_A549_24H:G18"
"1292","PBIOA022_A549_24H:H07"
"1293","PBIOA022_A549_24H:H13"
"1294","PBIOA022_A549_24H:K07"
"1295","PBIOA022_A549_24H:K08"
"1296","PBIOA022_A549_24H:K09"
"1297","PBIOA022_A549_24H:K11"
"1298","PBIOA022_A549_24H:K12"
"1299","PBIOA022_A549_24H:K19"
"1300","PBIOA022_A549_24H:L13"
"1301","PBIOA022_A549_24H:L19"
"1302","PBIOA022_A549_24H:M01"
"1303","PBIOA022_A549_24H:M13"
"1304","PBIOA022_A549_24H:N07"
"1305","PBIOA022_A549_24H:O01"
"1306","PBIOA022_A549_24H:O02"
"1307","PBIOA022_A549_24H:O03"
"1308","PBIOA022_A549_24H:O04"
"1309","PBIOA022_A549_24H:O05"
"1310","PBIOA022_A549_24H:O06"
"1311","PBIOA022_A549_24H:O07"
"1312","PBIOA022_A549_24H:P01"
"1313","PBIOA022_A549_24H:P07"
"1314","PBIOA022_A549_24H:P19"
"1315","PCL001_A549_24H:BRD-A12230535:10"
"1316","PCL001_A549_24H:BRD-A61304759:10"
"1317","PCL001_A549_24H:BRD-K08109215:10"
"1318","PCL001_A549_24H:BRD-K10361096:10"
"1319","PCL001_A549_24H:BRD-K13094524:10"
"1320","PCL001_A549_24H:BRD-K17119186:10"
"1321","PCL001_A549_24H:BRD-K23412959:10"
"1322","PCL001_A549_24H:BRD-K36363294:10"
"1323","PCL001_A549_24H:BRD-K43471985:10"
"1324","PCL001_A549_24H:BRD-K54606188:10"
"1325","PCL001_A549_24H:BRD-K58479490:10"
"1326","PCL001_A549_24H:BRD-K59369769:10"
"1327","PCL001_A549_24H:BRD-K73255294:10"
"1328","PCL001_A549_24H:BRD-K75295174:10"
"1329","PCL001_A549_24H:BRD-K92428232:10"
"1330","PCL001_A549_24H:BRD-K97274161:10"
"1331","PCLB002_A549_24H:BRD-A19037878:10"
"1332","PCLB002_A549_24H:BRD-A19500257:10"
"1333","PCLB002_A549_24H:BRD-A75409952:10"
"1334","PCLB002_A549_24H:BRD-A83237092:10"
"1335","PCLB002_A549_24H:BRD-K00627859:10"
"1336","PCLB002_A549_24H:BRD-K01877528:10"
"1337","PCLB002_A549_24H:BRD-K19876534:10"
"1338","PCLB002_A549_24H:BRD-K29313308:10"
"1339","PCLB002_A549_24H:BRD-K52313696:10"
"1340","PCLB002_A549_24H:BRD-K59369769:10"
"1341","PCLB002_A549_24H:BRD-K63828191:10"
"1342","PCLB002_A549_24H:BRD-K68488863:10"
"1343","PCLB002_A549_24H:BRD-K72703948:10"
"1344","PCLB002_A549_24H:BRD-K81418486:10"
"1345","PCLB002_A549_24H:BRD-K83694683:10"
"1346","PCLB002_A549_24H:BRD-K84937637:10"
"1347","PCLB003_A549_24H:BRD-A19500257-001-01-3:10"
"1348","PCLB003_A549_24H:BRD-A25004090-001-06-8:10"
"1349","PCLB003_A549_24H:BRD-A36275421-001-06-1:10"
"1350","PCLB003_A549_24H:BRD-A52530684-003-01-7:10"
"1351","PCLB003_A549_24H:BRD-A75409952-001-01-6:10"
"1352","PCLB003_A549_24H:BRD-A75409952-001-04-0:10"
"1353","PCLB003_A549_24H:BRD-K01737880-001-02-2:10"
"1354","PCLB003_A549_24H:BRD-K04218075-048-12-5:10"
"1355","PCLB003_A549_24H:BRD-K10466330-001-01-5:10"
"1356","PCLB003_A549_24H:BRD-K16410418-001-02-0:10"
"1357","PCLB003_A549_24H:BRD-K16956545-001-01-0:10"
"1358","PCLB003_A549_24H:BRD-K18910433-001-26-7:10"
"1359","PCLB003_A549_24H:BRD-K21001652-001-01-7:10"
"1360","PCLB003_A549_24H:BRD-K24576554-001-01-4:10"
"1361","PCLB003_A549_24H:BRD-K25079130-001-01-1:10"
"1362","PCLB003_A549_24H:BRD-K35860134-001-01-8:10"
"1363","PCLB003_A549_24H:BRD-K43797669-001-21-3:10"
"1364","PCLB003_A549_24H:BRD-K50324045-001-01-3:10"
"1365","PCLB003_A549_24H:BRD-K53665955-001-01-4:10"
"1366","PCLB003_A549_24H:BRD-K56411643-001-02-6:10"
"1367","PCLB003_A549_24H:BRD-K57064803-001-01-0:10"
"1368","PCLB003_A549_24H:BRD-K59019422-001-01-3:10"
"1369","PCLB003_A549_24H:BRD-K63828191-003-21-4:10"
"1370","PCLB003_A549_24H:BRD-K63828191-003-22-2:10"
"1371","PCLB003_A549_24H:BRD-K63828191-003-23-0:10"
"1372","PCLB003_A549_24H:BRD-K64106162-001-02-3:10"
"1373","PCLB003_A549_24H:BRD-K64606589-001-03-5:10"
"1374","PCLB003_A549_24H:BRD-K67174588-048-02-5:10"
"1375","PCLB003_A549_24H:BRD-K67174588-048-03-3:10"
"1376","PCLB003_A549_24H:BRD-K75295174-001-01-9:10"
"1377","PCLB003_A549_24H:BRD-K75627148-001-02-4:10"
"1378","PCLB003_A549_24H:BRD-K77908580-001-04-7:10"
"1379","PCLB003_A549_24H:BRD-K79877282-001-02-7:10"
"1380","PCLB003_A549_24H:BRD-K81528515-001-01-3:10"
"1381","PCLB003_A549_24H:BRD-K82092559-001-05-7:10"
"1382","PCLB003_A549_24H:BRD-K84663978-003-01-1:10"
"1383","PCLB003_A549_24H:BRD-K85133207-001-01-1:10"
"1384","PCLB003_A549_24H:BRD-K93754473-001-17-7:10"
"1385","PCLB003_A549_24H:BRD-K95309561-001-19-7:10"
"1386","REP.A009_A549_24H:A07"
"1387","REP.A009_A549_24H:A19"
"1388","REP.A009_A549_24H:B07"
"1389","REP.A009_A549_24H:B13"
"1390","REP.A009_A549_24H:B19"
"1391","REP.A009_A549_24H:C01"
"1392","REP.A009_A549_24H:C07"
"1393","REP.A009_A549_24H:D13"
"1394","REP.A009_A549_24H:E01"
"1395","REP.A009_A549_24H:E19"
"1396","REP.A009_A549_24H:F19"
"1397","REP.A009_A549_24H:G01"
"1398","REP.A009_A549_24H:G19"
"1399","REP.A009_A549_24H:H01"
"1400","REP.A009_A549_24H:H07"
"1401","REP.A009_A549_24H:H19"
"1402","REP.A009_A549_24H:I01"
"1403","REP.A009_A549_24H:I19"
"1404","REP.A009_A549_24H:K19"
"1405","REP.A009_A549_24H:L07"
"1406","REP.A009_A549_24H:N01"
"1407","REP.A009_A549_24H:N07"
"1408","REP.A009_A549_24H:N13"
"1409","REP.A009_A549_24H:P01"
"1410","REP.A010_A549_24H:A19"
"1411","REP.A010_A549_24H:C01"
"1412","REP.A010_A549_24H:D01"
"1413","REP.A010_A549_24H:D07"
"1414","REP.A010_A549_24H:D13"
"1415","REP.A010_A549_24H:D19"
"1416","REP.A010_A549_24H:E01"
"1417","REP.A010_A549_24H:F19"
"1418","REP.A010_A549_24H:G01"
"1419","REP.A010_A549_24H:G07"
"1420","REP.A010_A549_24H:H01"
"1421","REP.A010_A549_24H:H19"
"1422","REP.A010_A549_24H:I01"
"1423","REP.A010_A549_24H:J01"
"1424","REP.A010_A549_24H:K01"
"1425","REP.A010_A549_24H:L01"
"1426","REP.A010_A549_24H:L13"
"1427","REP.A010_A549_24H:L19"
"1428","REP.A010_A549_24H:N13"
"1429","REP.A010_A549_24H:O19"
"1430","REP.A010_A549_24H:P01"
"1431","REP.A010_A549_24H:P07"
"1432","REP.A012_A549_24H:A13"
"1433","REP.A012_A549_24H:C01"
"1434","REP.A012_A549_24H:D13"
"1435","REP.A012_A549_24H:G07"
"1436","REP.A012_A549_24H:L01"
"1437","REP.A012_A549_24H:M01"
"1438","REP.A012_A549_24H:O19"
"1439","REP.A012_A549_24H:P19"
"1440","REP.A013_A549_24H:A07"
"1441","REP.A013_A549_24H:C01"
"1442","REP.A013_A549_24H:D07"
"1443","REP.A013_A549_24H:G19"
"1444","REP.A013_A549_24H:H07"
"1445","REP.A013_A549_24H:J01"
"1446","REP.A013_A549_24H:K01"
"1447","REP.A013_A549_24H:K19"
"1448","REP.A013_A549_24H:M07"
"1449","REP.A013_A549_24H:N01"
"1450","REP.A013_A549_24H:N13"
"1451","REP.A013_A549_24H:O13"
"1452","REP.A013_A549_24H:O19"
"1453","REP.A013_A549_24H:P13"
"1454","REP.A016_A549_24H:A07"
"1455","REP.A016_A549_24H:A19"
"1456","REP.A016_A549_24H:D13"
"1457","REP.A016_A549_24H:D19"
"1458","REP.A016_A549_24H:E01"
"1459","REP.A016_A549_24H:E07"
"1460","REP.A016_A549_24H:E13"
"1461","REP.A016_A549_24H:H01"
"1462","REP.A016_A549_24H:H07"
"1463","REP.A016_A549_24H:I07"
"1464","REP.A016_A549_24H:I13"
"1465","REP.A016_A549_24H:I19"
"1466","REP.A016_A549_24H:K19"
"1467","REP.A016_A549_24H:L01"
"1468","REP.A016_A549_24H:L07"
"1469","REP.A016_A549_24H:L13"
"1470","REP.A016_A549_24H:M01"
"1471","REP.A016_A549_24H:M07"
"1472","REP.A016_A549_24H:M19"
"1473","REP.A016_A549_24H:N01"
"1474","REP.A016_A549_24H:O19"
"1475","REP.A016_A549_24H:P01"
"1476","REP.A016_A549_24H:P07"
"1477","REP.A018_A549_24H:A07"
"1478","REP.A018_A549_24H:A13"
"1479","REP.A018_A549_24H:B19"
"1480","REP.A018_A549_24H:F01"
"1481","REP.A018_A549_24H:J07"
"1482","REP.A018_A549_24H:J19"
"1483","REP.A018_A549_24H:K19"
"1484","REP.A018_A549_24H:M13"
"1485","REP.A020_A549_24H:A19"
"1486","REP.A020_A549_24H:B19"
"1487","REP.A020_A549_24H:D19"
"1488","REP.A020_A549_24H:E19"
"1489","REP.A020_A549_24H:F13"
"1490","REP.A020_A549_24H:F19"
"1491","REP.A021_A549_24H:A13"
"1492","REP.A021_A549_24H:B19"
"1493","REP.A021_A549_24H:C07"
"1494","REP.A021_A549_24H:D01"
"1495","REP.A021_A549_24H:E01"
"1496","REP.A021_A549_24H:E13"
"1497","REP.A021_A549_24H:G07"
"1498","REP.A021_A549_24H:I01"
"1499","REP.A021_A549_24H:J07"
"1500","REP.A021_A549_24H:K01"
"1501","REP.A021_A549_24H:M13"
"1502","REP.A021_A549_24H:O13"
"1503","REP.A021_A549_24H:P01"
"1504","REP.A021_A549_24H:P07"
"1505","REP.A021_A549_24H:P13"
"1506","REP.A022_A549_24H:A13"
"1507","REP.A022_A549_24H:A19"
"1508","REP.A022_A549_24H:B19"
"1509","REP.A022_A549_24H:C07"
"1510","REP.A022_A549_24H:C13"
"1511","REP.A022_A549_24H:E01"
"1512","REP.A022_A549_24H:F01"
"1513","REP.A022_A549_24H:F13"
"1514","REP.A022_A549_24H:F19"
"1515","REP.A022_A549_24H:G01"
"1516","REP.A022_A549_24H:G19"
"1517","REP.A022_A549_24H:H01"
"1518","REP.A022_A549_24H:H13"
"1519","REP.A022_A549_24H:H19"
"1520","REP.A022_A549_24H:I01"
"1521","REP.A022_A549_24H:I07"
"1522","REP.A022_A549_24H:I19"
"1523","REP.A022_A549_24H:J01"
"1524","REP.A022_A549_24H:K19"
"1525","REP.A022_A549_24H:L19"
"1526","REP.A022_A549_24H:M01"
"1527","REP.A022_A549_24H:M19"
"1528","REP.A022_A549_24H:N01"
"1529","REP.A022_A549_24H:N07"
"1530","REP.A022_A549_24H:N13"
"1531","REP.A022_A549_24H:N19"
"1532","REP.A022_A549_24H:O13"
"1533","REP.A022_A549_24H:P07"
"1534","REP.A022_A549_24H:P19"
"1535","REP.A023_A549_24H:A19"
"1536","REP.A023_A549_24H:B07"
"1537","REP.A023_A549_24H:C13"
"1538","REP.A023_A549_24H:D07"
"1539","REP.A023_A549_24H:D19"
"1540","REP.A023_A549_24H:E19"
"1541","REP.A023_A549_24H:F01"
"1542","REP.A023_A549_24H:F13"
"1543","REP.A023_A549_24H:G01"
"1544","REP.A023_A549_24H:G07"
"1545","REP.A023_A549_24H:G19"
"1546","REP.A023_A549_24H:H01"
"1547","REP.A023_A549_24H:H07"
"1548","REP.A023_A549_24H:I01"
"1549","REP.A023_A549_24H:I07"
"1550","REP.A023_A549_24H:I13"
"1551","REP.A023_A549_24H:J01"
"1552","REP.A023_A549_24H:M01"
"1553","REP.A023_A549_24H:O07"
"1554","REP.A023_A549_24H:O13"
"1555","REP.A023_A549_24H:P01"
"1556","REP.A023_A549_24H:P07"
"1557","REP.A023_A549_24H:P13"
"1558","REP.A025_A549_24H:A07"
"1559","REP.A025_A549_24H:I01"
"1560","REP.A025_A549_24H:N01"
"1561","REP.A026_A549_24H:B07"
"1562","REP.A026_A549_24H:H13"
