"","x"
"1506","PBIOA020_MCF7_24H:O01"
"1507","PBIOA020_MCF7_24H:O02"
"1508","PBIOA020_MCF7_24H:O03"
"1509","PBIOA020_MCF7_24H:O04"
"1510","PBIOA020_MCF7_24H:O05"
"1511","PBIOA020_MCF7_24H:O06"
"1512","PBIOA020_MCF7_24H:O07"
"1513","PBIOA020_MCF7_24H:O19"
"1514","PBIOA020_MCF7_24H:P01"
"1515","PBIOA021_MCF7_24H:B07"
"1516","PBIOA021_MCF7_24H:B19"
"1517","PBIOA021_MCF7_24H:C07"
"1518","PBIOA021_MCF7_24H:C19"
"1519","PBIOA021_MCF7_24H:C20"
"1520","PBIOA021_MCF7_24H:C21"
"1521","PBIOA021_MCF7_24H:C22"
"1522","PBIOA021_MCF7_24H:C23"
"1523","PBIOA021_MCF7_24H:C24"
"1524","PBIOA021_MCF7_24H:G01"
"1525","PBIOA021_MCF7_24H:G13"
"1526","PBIOA021_MCF7_24H:G14"
"1527","PBIOA021_MCF7_24H:G15"
"1528","PBIOA021_MCF7_24H:G16"
"1529","PBIOA021_MCF7_24H:G17"
"1530","PBIOA021_MCF7_24H:G18"
"1531","PBIOA021_MCF7_24H:H01"
"1532","PBIOA021_MCF7_24H:I07"
"1533","PBIOA021_MCF7_24H:K07"
"1534","PBIOA021_MCF7_24H:K08"
"1535","PBIOA021_MCF7_24H:K09"
"1536","PBIOA021_MCF7_24H:K11"
"1537","PBIOA021_MCF7_24H:K12"
"1538","PBIOA021_MCF7_24H:K19"
"1539","PBIOA021_MCF7_24H:M13"
"1540","PBIOA021_MCF7_24H:O01"
"1541","PBIOA021_MCF7_24H:O02"
"1542","PBIOA021_MCF7_24H:O03"
"1543","PBIOA021_MCF7_24H:O04"
"1544","PBIOA021_MCF7_24H:O05"
"1545","PBIOA021_MCF7_24H:O06"
"1546","PBIOA021_MCF7_24H:P01"
"1547","PBIOA022_MCF7_24H:A07"
"1548","PBIOA022_MCF7_24H:A13"
"1549","PBIOA022_MCF7_24H:B07"
"1550","PBIOA022_MCF7_24H:C13"
"1551","PBIOA022_MCF7_24H:C19"
"1552","PBIOA022_MCF7_24H:C20"
"1553","PBIOA022_MCF7_24H:C21"
"1554","PBIOA022_MCF7_24H:C22"
"1555","PBIOA022_MCF7_24H:C23"
"1556","PBIOA022_MCF7_24H:C24"
"1557","PBIOA022_MCF7_24H:D07"
"1558","PBIOA022_MCF7_24H:D13"
"1559","PBIOA022_MCF7_24H:D19"
"1560","PBIOA022_MCF7_24H:E13"
"1561","PBIOA022_MCF7_24H:E19"
"1562","PBIOA022_MCF7_24H:F01"
"1563","PBIOA022_MCF7_24H:F13"
"1564","PBIOA022_MCF7_24H:F19"
"1565","PBIOA022_MCF7_24H:G01"
"1566","PBIOA022_MCF7_24H:G07"
"1567","PBIOA022_MCF7_24H:G13"
"1568","PBIOA022_MCF7_24H:G14"
"1569","PBIOA022_MCF7_24H:G15"
"1570","PBIOA022_MCF7_24H:G16"
"1571","PBIOA022_MCF7_24H:G17"
"1572","PBIOA022_MCF7_24H:G18"
"1573","PBIOA022_MCF7_24H:H13"
"1574","PBIOA022_MCF7_24H:I07"
"1575","PBIOA022_MCF7_24H:K07"
"1576","PBIOA022_MCF7_24H:K08"
"1577","PBIOA022_MCF7_24H:K09"
"1578","PBIOA022_MCF7_24H:K11"
"1579","PBIOA022_MCF7_24H:K12"
"1580","PBIOA022_MCF7_24H:K19"
"1581","PBIOA022_MCF7_24H:L13"
"1582","PBIOA022_MCF7_24H:M01"
"1583","PBIOA022_MCF7_24H:M13"
"1584","PBIOA022_MCF7_24H:N07"
"1585","PBIOA022_MCF7_24H:N13"
"1586","PBIOA022_MCF7_24H:O01"
"1587","PBIOA022_MCF7_24H:O02"
"1588","PBIOA022_MCF7_24H:O03"
"1589","PBIOA022_MCF7_24H:O04"
"1590","PBIOA022_MCF7_24H:O05"
"1591","PBIOA022_MCF7_24H:O06"
"1592","PBIOA022_MCF7_24H:O07"
"1593","PBIOA022_MCF7_24H:P07"
"1594","PCL001_MCF7_24H:BRD-A79768653:10"
"1595","PCL001_MCF7_24H:BRD-K23412959:10"
"1596","PCL001_MCF7_24H:BRD-K24821794:10"
"1597","PCL001_MCF7_24H:BRD-K36363294:10"
"1598","PCL001_MCF7_24H:BRD-K43471985:10"
"1599","PCL001_MCF7_24H:BRD-K52163391:10"
"1600","PCL001_MCF7_24H:BRD-K54606188:10"
"1601","PCL001_MCF7_24H:BRD-K58479490:10"
"1602","PCL001_MCF7_24H:BRD-K59369769:10"
"1603","PCL001_MCF7_24H:BRD-K88378636:10"
"1604","PCLB001_MCF7_24H:A07"
"1605","PCLB001_MCF7_24H:A09"
"1606","PCLB001_MCF7_24H:A13"
"1607","PCLB001_MCF7_24H:A17"
"1608","PCLB001_MCF7_24H:C07"
"1609","PCLB001_MCF7_24H:C15"
"1610","PCLB001_MCF7_24H:E21"
"1611","PCLB001_MCF7_24H:G13"
"1612","PCLB001_MCF7_24H:G23"
"1613","PCLB001_MCF7_24H:I15"
"1614","PCLB001_MCF7_24H:I19"
"1615","PCLB001_MCF7_24H:I21"
"1616","PCLB001_MCF7_24H:I23"
"1617","PCLB001_MCF7_24H:K05"
"1618","PCLB001_MCF7_24H:K07"
"1619","PCLB001_MCF7_24H:K13"
"1620","PCLB001_MCF7_24H:K17"
"1621","PCLB001_MCF7_24H:K21"
"1622","PCLB001_MCF7_24H:K23"
"1623","PCLB001_MCF7_24H:M05"
"1624","PCLB001_MCF7_24H:M13"
"1625","PCLB001_MCF7_24H:M19"
"1626","PCLB001_MCF7_24H:M21"
"1627","PCLB001_MCF7_24H:M23"
"1628","PCLB001_MCF7_24H:O11"
"1629","PCLB001_MCF7_24H:O19"
"1630","PCLB001_MCF7_24H:O21"
"1631","PCLB002_MCF7_24H:BRD-A19037878:10"
"1632","PCLB002_MCF7_24H:BRD-A58955223:10"
"1633","PCLB002_MCF7_24H:BRD-A60070924:10"
"1634","PCLB002_MCF7_24H:BRD-A75409952:10"
"1635","PCLB002_MCF7_24H:BRD-A83237092:10"
"1636","PCLB002_MCF7_24H:BRD-K00627859:10"
"1637","PCLB002_MCF7_24H:BRD-K02130563:10"
"1638","PCLB002_MCF7_24H:BRD-K19876534:10"
"1639","PCLB002_MCF7_24H:BRD-K29313308:10"
"1640","PCLB002_MCF7_24H:BRD-K39569857:10"
"1641","PCLB002_MCF7_24H:BRD-K52313696:10"
"1642","PCLB002_MCF7_24H:BRD-K59369769:10"
"1643","PCLB002_MCF7_24H:BRD-K63828191:10"
"1644","PCLB002_MCF7_24H:BRD-K67774729:10"
"1645","PCLB002_MCF7_24H:BRD-K68488863:10"
"1646","PCLB002_MCF7_24H:BRD-K72703948:10"
"1647","PCLB002_MCF7_24H:BRD-K81418486:10"
"1648","PCLB002_MCF7_24H:BRD-K83694683:10"
"1649","PCLB002_MCF7_24H:BRD-K84937637:10"
"1650","PCLB002_MCF7_24H:BRD-K88742110:10"
"1651","PCLB002_MCF7_24H:BRD-K93754473:10"
"1652","PCLB002_MCF7_24H:BRD-K98948170:10"
"1653","PCLB003_MCF7_24H:BRD-A19500257-001-01-3:10"
"1654","PCLB003_MCF7_24H:BRD-A25004090-001-06-8:10"
"1655","PCLB003_MCF7_24H:BRD-A36275421-001-06-1:10"
"1656","PCLB003_MCF7_24H:BRD-A52530684-003-01-7:10"
"1657","PCLB003_MCF7_24H:BRD-A75409952-001-01-6:10"
"1658","PCLB003_MCF7_24H:BRD-A75409952-001-04-0:10"
"1659","PCLB003_MCF7_24H:BRD-K01737880-001-02-2:10"
"1660","PCLB003_MCF7_24H:BRD-K04218075-048-12-5:10"
"1661","PCLB003_MCF7_24H:BRD-K10466330-001-01-5:10"
"1662","PCLB003_MCF7_24H:BRD-K16410418-001-02-0:10"
"1663","PCLB003_MCF7_24H:BRD-K16956545-001-01-0:10"
"1664","PCLB003_MCF7_24H:BRD-K17016787-001-09-2:10"
"1665","PCLB003_MCF7_24H:BRD-K17953061-001-10-1:10"
"1666","PCLB003_MCF7_24H:BRD-K21001652-001-01-7:10"
"1667","PCLB003_MCF7_24H:BRD-K24576554-001-01-4:10"
"1668","PCLB003_MCF7_24H:BRD-K25079130-001-01-1:10"
"1669","PCLB003_MCF7_24H:BRD-K35860134-001-01-8:10"
"1670","PCLB003_MCF7_24H:BRD-K50324045-001-01-3:10"
"1671","PCLB003_MCF7_24H:BRD-K53665955-001-01-4:10"
"1672","PCLB003_MCF7_24H:BRD-K56411643-001-02-6:10"
"1673","PCLB003_MCF7_24H:BRD-K57064803-001-01-0:10"
"1674","PCLB003_MCF7_24H:BRD-K63828191-003-21-4:10"
"1675","PCLB003_MCF7_24H:BRD-K63828191-003-22-2:10"
"1676","PCLB003_MCF7_24H:BRD-K63828191-003-23-0:10"
"1677","PCLB003_MCF7_24H:BRD-K64606589-001-03-5:10"
"1678","PCLB003_MCF7_24H:BRD-K67174588-048-02-5:10"
"1679","PCLB003_MCF7_24H:BRD-K67174588-048-03-3:10"
"1680","PCLB003_MCF7_24H:BRD-K75295174-001-01-9:10"
"1681","PCLB003_MCF7_24H:BRD-K75627148-001-02-4:10"
"1682","PCLB003_MCF7_24H:BRD-K77908580-001-04-7:10"
"1683","PCLB003_MCF7_24H:BRD-K78431006-001-05-2:10"
"1684","PCLB003_MCF7_24H:BRD-K81528515-001-01-3:10"
"1685","PCLB003_MCF7_24H:BRD-K82092559-001-05-7:10"
"1686","PCLB003_MCF7_24H:BRD-K93754473-001-17-7:10"
"1687","PCLB003_MCF7_24H:BRD-K95309561-001-20-5:10"
"1688","POL001_MCF7_24H:A07"
"1689","POL001_MCF7_24H:A13"
"1690","POL001_MCF7_24H:A19"
"1691","POL001_MCF7_24H:B07"
"1692","POL001_MCF7_24H:B13"
"1693","POL001_MCF7_24H:C01"
"1694","POL001_MCF7_24H:C13"
"1695","POL001_MCF7_24H:C19"
"1696","POL001_MCF7_24H:D07"
"1697","POL001_MCF7_24H:F19"
"1698","POL001_MCF7_24H:G07"
"1699","POL001_MCF7_24H:H01"
"1700","POL001_MCF7_24H:H07"
"1701","POL001_MCF7_24H:H13"
"1702","POL001_MCF7_24H:H19"
"1703","POL001_MCF7_24H:I13"
"1704","POL001_MCF7_24H:I19"
"1705","POL001_MCF7_24H:J01"
"1706","POL001_MCF7_24H:K07"
"1707","POL001_MCF7_24H:L01"
"1708","POL001_MCF7_24H:M07"
"1709","POL001_MCF7_24H:M13"
"1710","POL001_MCF7_24H:N01"
"1711","POL001_MCF7_24H:N13"
"1712","POL001_MCF7_24H:O01"
"1713","POL001_MCF7_24H:P01"
"1714","POL001_MCF7_24H:P13"
"1715","REP.A006_MCF7_24H:A19"
"1716","REP.A006_MCF7_24H:B13"
"1717","REP.A006_MCF7_24H:B19"
"1718","REP.A006_MCF7_24H:C01"
"1719","REP.A006_MCF7_24H:D19"
"1720","REP.A006_MCF7_24H:F13"
"1721","REP.A006_MCF7_24H:G01"
"1722","REP.A006_MCF7_24H:H13"
"1723","REP.A006_MCF7_24H:H19"
"1724","REP.A006_MCF7_24H:I07"
"1725","REP.A006_MCF7_24H:I13"
"1726","REP.A006_MCF7_24H:N07"
"1727","REP.A006_MCF7_24H:N13"
"1728","REP.A006_MCF7_24H:N19"
"1729","REP.A006_MCF7_24H:P19"
"1730","REP.A007_MCF7_24H:B13"
"1731","REP.A007_MCF7_24H:B19"
"1732","REP.A007_MCF7_24H:C13"
"1733","REP.A007_MCF7_24H:D19"
"1734","REP.A007_MCF7_24H:E13"
"1735","REP.A007_MCF7_24H:E19"
"1736","REP.A007_MCF7_24H:F13"
"1737","REP.A007_MCF7_24H:F19"
"1738","REP.A007_MCF7_24H:G01"
"1739","REP.A007_MCF7_24H:G07"
"1740","REP.A007_MCF7_24H:H01"
"1741","REP.A007_MCF7_24H:I07"
"1742","REP.A007_MCF7_24H:K01"
"1743","REP.A007_MCF7_24H:M07"
"1744","REP.A007_MCF7_24H:M13"
"1745","REP.A007_MCF7_24H:N01"
"1746","REP.A007_MCF7_24H:N13"
"1747","REP.A007_MCF7_24H:P01"
"1748","REP.A007_MCF7_24H:P07"
"1749","REP.A007_MCF7_24H:P19"
"1750","REP.A008_MCF7_24H:C01"
"1751","REP.A008_MCF7_24H:C13"
"1752","REP.A008_MCF7_24H:H13"
"1753","REP.A008_MCF7_24H:M19"
"1754","REP.A008_MCF7_24H:O13"
"1755","REP.A009_MCF7_24H:D01"
"1756","REP.A009_MCF7_24H:D13"
"1757","REP.A009_MCF7_24H:E19"
"1758","REP.A009_MCF7_24H:F01"
"1759","REP.A009_MCF7_24H:P07"
"1760","REP.A010_MCF7_24H:A19"
"1761","REP.A010_MCF7_24H:C01"
"1762","REP.A010_MCF7_24H:D19"
"1763","REP.A010_MCF7_24H:K01"
"1764","REP.A010_MCF7_24H:P01"
"1765","REP.A011_MCF7_24H:C07"
"1766","REP.A011_MCF7_24H:H19"
"1767","REP.A011_MCF7_24H:K01"
"1768","REP.A012_MCF7_24H:A13"
"1769","REP.A012_MCF7_24H:A19"
"1770","REP.A012_MCF7_24H:B07"
"1771","REP.A012_MCF7_24H:B13"
"1772","REP.A012_MCF7_24H:C01"
"1773","REP.A012_MCF7_24H:F01"
"1774","REP.A012_MCF7_24H:I13"
"1775","REP.A012_MCF7_24H:J19"
"1776","REP.A012_MCF7_24H:K01"
"1777","REP.A012_MCF7_24H:L01"
"1778","REP.A012_MCF7_24H:M01"
"1779","REP.A012_MCF7_24H:N13"
"1780","REP.A012_MCF7_24H:O07"
"1781","REP.A012_MCF7_24H:O19"
"1782","REP.A012_MCF7_24H:P19"
"1783","REP.A013_MCF7_24H:A19"
"1784","REP.A013_MCF7_24H:B19"
"1785","REP.A013_MCF7_24H:C13"
"1786","REP.A013_MCF7_24H:D07"
"1787","REP.A013_MCF7_24H:D19"
"1788","REP.A013_MCF7_24H:J01"
"1789","REP.A013_MCF7_24H:K01"
"1790","REP.A013_MCF7_24H:K19"
"1791","REP.A013_MCF7_24H:M07"
"1792","REP.A013_MCF7_24H:N01"
"1793","REP.A013_MCF7_24H:N19"
"1794","REP.A013_MCF7_24H:O07"
"1795","REP.A013_MCF7_24H:O19"
"1796","REP.A013_MCF7_24H:P19"
"1797","REP.A014_MCF7_24H:A07"
"1798","REP.A014_MCF7_24H:A19"
"1799","REP.A014_MCF7_24H:B13"
"1800","REP.A014_MCF7_24H:C07"
"1801","REP.A014_MCF7_24H:C13"
"1802","REP.A014_MCF7_24H:D01"
"1803","REP.A014_MCF7_24H:D13"
"1804","REP.A014_MCF7_24H:F01"
"1805","REP.A014_MCF7_24H:G01"
"1806","REP.A014_MCF7_24H:G19"
"1807","REP.A014_MCF7_24H:H19"
"1808","REP.A014_MCF7_24H:I01"
"1809","REP.A014_MCF7_24H:J01"
"1810","REP.A014_MCF7_24H:K01"
"1811","REP.A014_MCF7_24H:K13"
"1812","REP.A014_MCF7_24H:L01"
"1813","REP.A014_MCF7_24H:L19"
"1814","REP.A014_MCF7_24H:M01"
"1815","REP.A014_MCF7_24H:M13"
"1816","REP.A014_MCF7_24H:N01"
"1817","REP.A014_MCF7_24H:N19"
"1818","REP.A014_MCF7_24H:P01"
"1819","REP.A014_MCF7_24H:P13"
"1820","REP.A014_MCF7_24H:P19"
"1821","REP.A015_MCF7_24H:A13"
"1822","REP.A015_MCF7_24H:A19"
"1823","REP.A015_MCF7_24H:C01"
"1824","REP.A015_MCF7_24H:C07"
"1825","REP.A015_MCF7_24H:C13"
"1826","REP.A015_MCF7_24H:D07"
"1827","REP.A015_MCF7_24H:D13"
"1828","REP.A015_MCF7_24H:D19"
"1829","REP.A015_MCF7_24H:E01"
"1830","REP.A015_MCF7_24H:E07"
"1831","REP.A015_MCF7_24H:E13"
"1832","REP.A015_MCF7_24H:E19"
"1833","REP.A015_MCF7_24H:F13"
"1834","REP.A015_MCF7_24H:F19"
"1835","REP.A015_MCF7_24H:H07"
"1836","REP.A015_MCF7_24H:I01"
"1837","REP.A015_MCF7_24H:J01"
"1838","REP.A015_MCF7_24H:L01"
"1839","REP.A015_MCF7_24H:L13"
"1840","REP.A015_MCF7_24H:L19"
"1841","REP.A015_MCF7_24H:O07"
"1842","REP.A015_MCF7_24H:O13"
"1843","REP.A016_MCF7_24H:A13"
"1844","REP.A016_MCF7_24H:A19"
"1845","REP.A016_MCF7_24H:B19"
"1846","REP.A016_MCF7_24H:C01"
"1847","REP.A016_MCF7_24H:D13"
"1848","REP.A016_MCF7_24H:D19"
"1849","REP.A016_MCF7_24H:E01"
"1850","REP.A016_MCF7_24H:E07"
"1851","REP.A016_MCF7_24H:E13"
"1852","REP.A016_MCF7_24H:E19"
"1853","REP.A016_MCF7_24H:H01"
"1854","REP.A016_MCF7_24H:H07"
"1855","REP.A016_MCF7_24H:I07"
"1856","REP.A016_MCF7_24H:I19"
"1857","REP.A016_MCF7_24H:J07"
"1858","REP.A016_MCF7_24H:K19"
"1859","REP.A016_MCF7_24H:L07"
"1860","REP.A016_MCF7_24H:L13"
"1861","REP.A016_MCF7_24H:M01"
"1862","REP.A016_MCF7_24H:M07"
"1863","REP.A016_MCF7_24H:M19"
"1864","REP.A016_MCF7_24H:N13"
"1865","REP.A016_MCF7_24H:N19"
"1866","REP.A016_MCF7_24H:O07"
"1867","REP.A016_MCF7_24H:O19"
"1868","REP.A017_MCF7_24H:B07"
"1869","REP.A017_MCF7_24H:C01"
"1870","REP.A017_MCF7_24H:D01"
"1871","REP.A017_MCF7_24H:D07"
"1872","REP.A017_MCF7_24H:E07"
"1873","REP.A017_MCF7_24H:F01"
"1874","REP.A017_MCF7_24H:F19"
"1875","REP.A017_MCF7_24H:G01"
"1876","REP.A017_MCF7_24H:G19"
"1877","REP.A017_MCF7_24H:H01"
"1878","REP.A017_MCF7_24H:H07"
"1879","REP.A017_MCF7_24H:I01"
"1880","REP.A017_MCF7_24H:I07"
"1881","REP.A017_MCF7_24H:I13"
"1882","REP.A017_MCF7_24H:J01"
"1883","REP.A017_MCF7_24H:K19"
"1884","REP.A017_MCF7_24H:N01"
"1885","REP.A017_MCF7_24H:N07"
"1886","REP.A017_MCF7_24H:N19"
"1887","REP.A018_MCF7_24H:A13"
"1888","REP.A018_MCF7_24H:C01"
"1889","REP.A018_MCF7_24H:C07"
"1890","REP.A018_MCF7_24H:D01"
"1891","REP.A018_MCF7_24H:D13"
"1892","REP.A018_MCF7_24H:E01"
"1893","REP.A018_MCF7_24H:G01"
"1894","REP.A018_MCF7_24H:H07"
"1895","REP.A018_MCF7_24H:I19"
"1896","REP.A018_MCF7_24H:J01"
"1897","REP.A018_MCF7_24H:J07"
"1898","REP.A018_MCF7_24H:J19"
"1899","REP.A018_MCF7_24H:M01"
"1900","REP.A018_MCF7_24H:O07"
"1901","REP.A019_MCF7_24H:D19"
"1902","REP.A019_MCF7_24H:G01"
"1903","REP.A019_MCF7_24H:K19"
"1904","REP.A019_MCF7_24H:L01"
"1905","REP.A020_MCF7_24H:A07"
"1906","REP.A020_MCF7_24H:A13"
"1907","REP.A020_MCF7_24H:A19"
"1908","REP.A020_MCF7_24H:B07"
"1909","REP.A020_MCF7_24H:B13"
"1910","REP.A020_MCF7_24H:B19"
"1911","REP.A020_MCF7_24H:C01"
"1912","REP.A020_MCF7_24H:D07"
"1913","REP.A020_MCF7_24H:D19"
"1914","REP.A020_MCF7_24H:E01"
"1915","REP.A020_MCF7_24H:E19"
"1916","REP.A020_MCF7_24H:F01"
"1917","REP.A020_MCF7_24H:F13"
"1918","REP.A020_MCF7_24H:F19"
"1919","REP.A020_MCF7_24H:H01"
"1920","REP.A020_MCF7_24H:H13"
"1921","REP.A020_MCF7_24H:H19"
"1922","REP.A020_MCF7_24H:I01"
"1923","REP.A020_MCF7_24H:J07"
"1924","REP.A020_MCF7_24H:K01"
"1925","REP.A020_MCF7_24H:L01"
"1926","REP.A020_MCF7_24H:N01"
"1927","REP.A020_MCF7_24H:N19"
"1928","REP.A020_MCF7_24H:O13"
"1929","REP.A021_MCF7_24H:A07"
"1930","REP.A021_MCF7_24H:A13"
"1931","REP.A021_MCF7_24H:B07"
"1932","REP.A021_MCF7_24H:B19"
"1933","REP.A021_MCF7_24H:C01"
"1934","REP.A021_MCF7_24H:C07"
"1935","REP.A021_MCF7_24H:C13"
"1936","REP.A021_MCF7_24H:D01"
"1937","REP.A021_MCF7_24H:D07"
"1938","REP.A021_MCF7_24H:E01"
"1939","REP.A021_MCF7_24H:E13"
"1940","REP.A021_MCF7_24H:E19"
"1941","REP.A021_MCF7_24H:F01"
"1942","REP.A021_MCF7_24H:G19"
"1943","REP.A021_MCF7_24H:H13"
"1944","REP.A021_MCF7_24H:I01"
"1945","REP.A021_MCF7_24H:I07"
"1946","REP.A021_MCF7_24H:J07"
"1947","REP.A021_MCF7_24H:J19"
"1948","REP.A021_MCF7_24H:M13"
"1949","REP.A021_MCF7_24H:M19"
"1950","REP.A021_MCF7_24H:N01"
"1951","REP.A021_MCF7_24H:O13"
"1952","REP.A021_MCF7_24H:P01"
"1953","REP.A021_MCF7_24H:P07"
"1954","REP.A021_MCF7_24H:P13"
"1955","REP.A022_MCF7_24H:A13"
"1956","REP.A022_MCF7_24H:A19"
"1957","REP.A022_MCF7_24H:B13"
"1958","REP.A022_MCF7_24H:B19"
"1959","REP.A022_MCF7_24H:C01"
"1960","REP.A022_MCF7_24H:C07"
"1961","REP.A022_MCF7_24H:C13"
"1962","REP.A022_MCF7_24H:D07"
"1963","REP.A022_MCF7_24H:E01"
"1964","REP.A022_MCF7_24H:G01"
"1965","REP.A022_MCF7_24H:G19"
"1966","REP.A022_MCF7_24H:H01"
"1967","REP.A022_MCF7_24H:H07"
"1968","REP.A022_MCF7_24H:I01"
"1969","REP.A022_MCF7_24H:I07"
"1970","REP.A022_MCF7_24H:I19"
"1971","REP.A022_MCF7_24H:K01"
"1972","REP.A022_MCF7_24H:K19"
"1973","REP.A022_MCF7_24H:L01"
"1974","REP.A022_MCF7_24H:L19"
"1975","REP.A022_MCF7_24H:M01"
"1976","REP.A022_MCF7_24H:M07"
"1977","REP.A022_MCF7_24H:M13"
"1978","REP.A022_MCF7_24H:N01"
"1979","REP.A022_MCF7_24H:N07"
"1980","REP.A022_MCF7_24H:N13"
"1981","REP.A022_MCF7_24H:O19"
"1982","REP.A022_MCF7_24H:P01"
"1983","REP.A022_MCF7_24H:P19"
"1984","REP.A023_MCF7_24H:A13"
"1985","REP.A023_MCF7_24H:A19"
"1986","REP.A023_MCF7_24H:B07"
"1987","REP.A023_MCF7_24H:C13"
"1988","REP.A023_MCF7_24H:D07"
"1989","REP.A023_MCF7_24H:D19"
"1990","REP.A023_MCF7_24H:E01"
"1991","REP.A023_MCF7_24H:E19"
"1992","REP.A023_MCF7_24H:F13"
"1993","REP.A023_MCF7_24H:G01"
"1994","REP.A023_MCF7_24H:G07"
"1995","REP.A023_MCF7_24H:G19"
"1996","REP.A023_MCF7_24H:H01"
"1997","REP.A023_MCF7_24H:H07"
"1998","REP.A023_MCF7_24H:I01"
"1999","REP.A023_MCF7_24H:I13"
"2000","REP.A023_MCF7_24H:J01"
"2001","REP.A023_MCF7_24H:K01"
"2002","REP.A023_MCF7_24H:K13"
"2003","REP.A023_MCF7_24H:K19"
"2004","REP.A023_MCF7_24H:L01"
"2005","REP.A023_MCF7_24H:L07"
"2006","REP.A023_MCF7_24H:L13"
"2007","REP.A023_MCF7_24H:M01"
"2008","REP.A023_MCF7_24H:N19"
"2009","REP.A023_MCF7_24H:O07"
"2010","REP.A023_MCF7_24H:O13"
"2011","REP.A023_MCF7_24H:P01"
"2012","REP.A023_MCF7_24H:P13"
"2013","REP.A024_MCF7_24H:A19"
"2014","REP.A024_MCF7_24H:C01"
"2015","REP.A024_MCF7_24H:C13"
"2016","REP.A024_MCF7_24H:D01"
"2017","REP.A024_MCF7_24H:E01"
"2018","REP.A024_MCF7_24H:E07"
"2019","REP.A024_MCF7_24H:F19"
"2020","REP.A024_MCF7_24H:G01"
"2021","REP.A024_MCF7_24H:G19"
"2022","REP.A024_MCF7_24H:H01"
"2023","REP.A024_MCF7_24H:H07"
"2024","REP.A024_MCF7_24H:H13"
"2025","REP.A024_MCF7_24H:I13"
"2026","REP.A024_MCF7_24H:J19"
"2027","REP.A024_MCF7_24H:K01"
"2028","REP.A024_MCF7_24H:K13"
"2029","REP.A024_MCF7_24H:K19"
"2030","REP.A024_MCF7_24H:L07"
"2031","REP.A024_MCF7_24H:L13"
"2032","REP.A024_MCF7_24H:M13"
"2033","REP.A024_MCF7_24H:M19"
"2034","REP.A024_MCF7_24H:N01"
"2035","REP.A024_MCF7_24H:N13"
"2036","REP.A024_MCF7_24H:O07"
"2037","REP.A024_MCF7_24H:P01"
"2038","REP.A024_MCF7_24H:P19"
"2039","REP.A025_MCF7_24H:B07"
"2040","REP.A025_MCF7_24H:C01"
"2041","REP.A025_MCF7_24H:C13"
"2042","REP.A025_MCF7_24H:D01"
"2043","REP.A025_MCF7_24H:D13"
"2044","REP.A025_MCF7_24H:D19"
"2045","REP.A025_MCF7_24H:E01"
"2046","REP.A025_MCF7_24H:F01"
"2047","REP.A025_MCF7_24H:F19"
"2048","REP.A025_MCF7_24H:G01"
"2049","REP.A025_MCF7_24H:G19"
"2050","REP.A025_MCF7_24H:H01"
"2051","REP.A025_MCF7_24H:H13"
"2052","REP.A025_MCF7_24H:I01"
"2053","REP.A025_MCF7_24H:I07"
"2054","REP.A025_MCF7_24H:I19"
"2055","REP.A025_MCF7_24H:J19"
"2056","REP.A025_MCF7_24H:K13"
"2057","REP.A025_MCF7_24H:K19"
"2058","REP.A025_MCF7_24H:L01"
"2059","REP.A025_MCF7_24H:M01"
"2060","REP.A025_MCF7_24H:M07"
"2061","REP.A025_MCF7_24H:M19"
"2062","REP.A025_MCF7_24H:N01"
"2063","REP.A025_MCF7_24H:N19"
"2064","REP.A025_MCF7_24H:P01"
"2065","REP.A025_MCF7_24H:P07"
"2066","REP.A026_MCF7_24H:K01"
"2067","REP.A026_MCF7_24H:L07"
"2068","REP.A027_MCF7_24H:A19"
"2069","REP.A027_MCF7_24H:F01"
"2070","REP.A027_MCF7_24H:I19"
"2071","REP.A027_MCF7_24H:J19"
"2072","REP.A027_MCF7_24H:K01"
"2073","REP.A027_MCF7_24H:K19"
"2074","REP.A027_MCF7_24H:L01"
"2075","REP.A027_MCF7_24H:M01"
"2076","REP.A027_MCF7_24H:N19"
"2077","REP.A028_MCF7_24H:A07"
"2078","REP.A028_MCF7_24H:A13"
"2079","REP.A028_MCF7_24H:A19"
"2080","REP.A028_MCF7_24H:G01"
"2081","REP.A028_MCF7_24H:I07"
"2082","REP.A028_MCF7_24H:K19"
"2083","REP.A028_MCF7_24H:L07"
"2084","REP.A028_MCF7_24H:P01"
